caseid,weight,Q_Norms_pick,Q_Institutions_pick,Q_Rights_pick,Q_Elections_pick,Q1_1,Q1_2,Q1_3,Q1_4,Q1_5,Q1_6,Q1_7,Q1_8,Q1_9,Q1_10,Q1_11,Q1_12,Q1_13,Q1_14,Q1_15,Q1_16,Q1_17,Q1_18,Q1_19,Q1_20,Q1_21,Q1_22,Q1_23,Q1_24,Q1_25,Q1_26,Q1_27,Q1_28,rating_USA,democracy_importance,NormsR_1,NormsR_2,NormsR_3,Norms_4,Norms_5,Norms_6,InstitutionsR_1,InstitutionsR_2,InstitutionsR_3,Institutions_4,Institutions_5,Institutions_6,RightsR_1,RightsR_2,RightsR_3,Rights_4,Rights_5,Rights_6,ElectionR_1,ElectionR_2,ElectionR_3,Elections_4,Elections_5,Elections_6,Q173_1,Q173_2,Q173_3,Q161_1,Q161_2,Q161_3,Q175_1,Q175_2,Q175_3,Q174_1,Q174_2,Q174_3,Q176_1,Q176_2,Q176_3,Q176_4,polinterest,approve_trmp,agreement,senator_term,prestimes,num_senators,prime_minister,houserep_term,answer_lookup,take_serious,comments,page_Q1_grid_timing,page_rating_USA_timing,page_democracy_importance_scale_,page_Norms_grid_timing,page_NormsR_grid_timing,page_Institutions_grid_timing,page_InstitutionsR_grid_timing,page_Rights_grid_timing,page_RightsR_grid_timing,page_Election_grid_timing,page_ElectionR_grid_timing,page_Q173_grid_timing,page_Q161_grid_timing,page_Q175_grid_timing,page_Q174_grid_timing,page_Q176_grid_timing,page_inputstate_timing,page_ideo7_timing,page_page_pid3_timing,page_page_pid7_timing,page_educ7_timing,page_ethnicity_timing,page_polinterest_timing,page_approve_trmp_timing,page_next_intro_pg_timing,page_senterm_pg_timing,page_presterm_pg_timing,page_primemin_pg_timing,page_houseterm_pg_timing,page_cheaters_pg_timing,page_serious_pg_timing,page_comments_timing,Q1_order_1,Q1_order_2,Q1_order_3,Q1_order_4,Q1_order_5,Q1_order_6,Q1_order_7,Q1_order_8,Q1_order_9,Q1_order_10,dad_order_1,dad_order_2,dad_order_3,dad_order_4,Norms_1_order,Norms_2_order,Norms_3_order,NormsR_1_order,NormsR_2_order,NormsR_3_order,Institutions_1_order,Institutions_2_order,Institutions_3_order,InstitutionsR_1_order,InstitutionsR_2_order,InstitutionsR_3_order,Election_1_order,Election_2_order,Election_3_order,ElectionR_1_order,ElectionR_2_order,ElectionR_3_order,Rights_1_order,Rights_2_order,Rights_3_order,RightsR_1_order,RightsR_2_order,RightsR_3_order,Scenario_order_1,Scenario_order_2,Scenario_order_3,Scenario_order_4,Q161_1_order,Q161_2_order,Q161_3_order,Q173_1_order,Q173_2_order,Q173_3_order,Q174_1_order,Q174_2_order,Q174_3_order,Q175_1_order,Q175_2_order,Q175_3_order,Q176_1_order,Q176_2_order,Q176_3_order,Q176_4_order,age,age9,ideo7,educ7,hispanic,ethnicity,birthyr,gender,race,educ,marstat,employ,faminc_new,pid3,pid7,presvote16post,inputstate,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
1014634443,0.731668577012466,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,NA,NA,2,1,NA,NA,2,NA,NA,NA,2,NA,1,2,32,10,5,5,5,NA,NA,NA,NA,NA,NA,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,2,1,1,2,3,4,4,3,4,1,1,2,4,1,3,2,2,3,2,2,1,NA,99.602,16.277,8.606,0,22.867,21.798,0,0,20.554,25.727,0,0,22.691,28.408,54.382,55.604,0,9.529,5.328,4.306,5.506,5.539,4.52,5.548,13.349,7.115,5.746,10.718,16.438,9.025,12.308,6.11,27,14,13,21,17,12,11,25,28,18,5,5,7,1,4,4,4,3,1,2,1,3,2,4,4,4,3,1,2,4,4,4,3,3,3,1,2,3,5,3,1,4,3,1,2,4,4,4,1,3,2,2,1,3,1,3,2,4,78,8,6,5,2,1,1941,2,1,5,1,5,4,1,1,1,4,1,2,1,2,5,2,3,5,2019-10-10T18:38:08Z,2019-10-10T18:49:32Z
1014634279,0.845427091636553,2,1,2,1,NA,1,NA,4,NA,4,NA,1,NA,NA,NA,NA,NA,NA,3,3,4,2,4,NA,1,NA,NA,NA,NA,NA,NA,NA,76,8,4,4,4,NA,NA,NA,NA,NA,NA,2,4,4,4,5,5,NA,NA,NA,NA,NA,NA,4,1,5,4,4,1,NA,NA,NA,4,4,4,1,1,2,1,1,3,3,2,1,1,2,2,2,3,1,2,1,NA,82.394,10.992,13.139,0,21.357,24.743,0,0,28.509,36.846,0,34.221,0,42.049,72.226,47.913,0,4.51,3.731,3.214,4.158,3.772,4.061,4.383,23.952,11.464,8.806,6.848,7.047,7.736,9.353,9.161,17,16,18,8,2,21,6,15,4,19,2,7,7,7,4,4,4,1,2,3,1,3,2,4,4,4,3,2,1,4,4,4,3,3,3,3,1,2,1,2,4,1,4,4,4,3,1,2,3,2,1,3,2,1,3,2,1,4,49,5,1,5,2,1,1970,1,1,5,1,1,11,2,7,2,39,1,5,1,11,6,2,4,7,2019-10-10T18:37:11Z,2019-10-10T18:50:08Z
1014634881,1.97512733414044,2,2,1,1,2,2,5,NA,5,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,1,2,NA,NA,5,NA,NA,NA,NA,57,9,5,4,5,NA,NA,NA,7,5,5,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,2,7,5,3,3,2,NA,NA,NA,2,3,3,1,1,3,2,1,5,1,3,2,1,3,2,NA,3,1,2,1,NA,71.265,13.153,6.978,0,78.606,0,19.925,14.489,0,40.315,0,35.538,0,39.219,37.326,34.074,0,4.329,2.284,1.935,2.518,3.242,2.957,2.758,7.397,7.409,5.06,4.525,6.362,3.693,17.058,2.668,12,18,5,24,3,1,21,2,20,7,6,7,7,4,4,4,4,1,2,3,4,4,4,2,3,1,3,1,2,4,4,4,2,1,1,4,4,4,3,3,3,2,4,4,4,1,3,2,1,3,2,3,2,1,3,1,4,2,45,5,4,2,1,6,1974,1,3,2,5,4,2,3,4,2,36,1,3,2,2,4,2,3,5,2019-10-10T18:40:29Z,2019-10-10T18:50:15Z
1014635745,0.944834862992747,2,2,1,2,NA,NA,3,NA,3,NA,NA,NA,NA,NA,4,4,4,NA,NA,4,4,NA,NA,NA,NA,NA,2,NA,NA,NA,3,3,90,10,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,1,2,1,2,4,4,2,4,4,1,1,2,2,1,1,1,3,2,2,3,1,2,1,Typical left-leaning questions,61.298,5.649,4.688,0,10.118,0,9.716,11.649,0,0,25.326,0,14.19,19.521,40.212,34.863,0,3.438,2.103,1.779,2.834,4.124,2.336,3.104,5.484,5.612,5.854,5.286,3.657,4.986,5.254,22.049,27,5,28,13,17,12,23,16,3,11,6,3,5,4,4,4,4,1,2,3,4,4,4,3,2,1,4,4,4,1,3,2,1,2,1,4,4,4,5,2,1,3,2,3,1,4,4,4,2,3,1,3,2,1,1,2,4,3,25,3,2,5,2,5,1994,1,1,5,1,1,12,2,6,2,36,1,4,1,2,2,2,2,2,2019-10-10T18:43:59Z,2019-10-10T18:51:11Z
1014633067,1.88571289698584,2,1,1,1,NA,NA,1,2,NA,NA,NA,1,1,NA,NA,3,3,NA,1,NA,NA,NA,1,1,NA,NA,3,NA,NA,NA,NA,NA,75,10,4,4,4,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,NA,1,1,1,NA,NA,NA,4,4,4,1,1,1,1,2,3,4,1,4,NA,NA,NA,2,4,3,1,3,3,1,2,NA,NA,NA,NA,2,1,NA,66.629,18.036,53.404,0,60.914,5.859,0,38.498,0,74.657,0,14.795,20.074,56.288,0,37.218,0,29.987,3.512,11.62,31.947,4.69,212.719,78.794,10.192,6.084,30.009,30.011,30.007,11.262,11.355,2.492,3,15,8,13,4,9,23,20,19,12,7,5,8,6,4,4,4,2,3,1,3,1,2,4,4,4,3,1,2,4,4,4,1,2,1,4,4,4,2,2,3,2,1,2,3,2,3,1,4,4,4,3,1,2,1,2,3,4,45,5,4,4,2,1,1974,1,1,4,5,2,4,3,4,1,12,1,3,3,2,2,2,2,2,2019-10-10T18:31:19Z,2019-10-10T18:51:15Z
1014593895,0.407770868982223,2,1,2,2,5,NA,1,4,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,2,1,NA,NA,NA,NA,NA,3,NA,NA,50,7,5,5,7,NA,NA,NA,NA,NA,NA,2,2,7,7,7,5,NA,NA,NA,5,4,4,NA,NA,NA,4,3,2,2,3,4,2,5,5,NA,NA,NA,5,1,1,5,2,1,1,2,2,2,3,1,2,1,NA,151.306,29.786,17.374,0,54.885,172.468,0,0,92.133,0,86.756,76.381,35.908,998.59,0,168.163,0,19.706,19.591,5.154,11.078,8.718,2.935,3.451,37.78,30.023,11.244,8.59,8.185,8.472,8.564,4.757,4,26,16,20,3,6,8,7,1,19,7,8,4,7,4,4,4,2,3,1,3,2,1,4,4,4,4,4,4,2,1,3,3,3,3,1,3,2,2,4,4,4,2,3,1,1,3,2,4,4,4,2,1,3,1,2,3,4,32,3,2,3,2,1,1987,2,1,3,1,7,8,4,4,2,29,1,5,1,12,6,2,1,2,2019-10-10T17:20:46Z,2019-10-10T18:51:22Z
1014420573,1.08290060709463,2,1,2,2,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,2,NA,NA,NA,3,1,NA,NA,3,3,1,NA,24,10,5,5,5,NA,NA,NA,NA,NA,NA,1,1,2,5,5,1,NA,NA,NA,5,5,5,NA,NA,NA,4,2,2,1,1,1,2,1,1,1,4,5,NA,NA,NA,NA,2,4,1,2,2,4,6,1,2,1,Some of your scenarios were confusing about the impeachment process,108.734,10.161,7.974,0,17.294,18.413,0,0,30.054,0,17.168,35.898,12.693,36.824,127.409,0,0,6.797,3.894,5.005,5.453,4.77,10.021,4.349,24.172,8.34,6.173,19.767,10.932,13.326,8.295,60.607,21,25,26,13,27,15,10,22,6,17,5,3,4,2,4,4,4,1,3,2,3,2,1,4,4,4,4,4,4,3,1,2,3,3,3,1,2,3,2,1,2,3,1,3,2,1,3,2,3,2,1,2,3,1,5,5,5,5,77,8,6,3,2,1,1942,2,1,3,3,1,3,1,2,1,8,1,2,2,11,6,2,4,2,2019-10-10T18:33:29Z,2019-10-10T18:51:35Z
1014636165,0.752777886398536,1,2,2,1,NA,NA,NA,NA,2,NA,3,1,NA,NA,3,4,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,3,3,58,8,NA,NA,NA,1,1,1,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,NA,NA,NA,1,1,1,3,1,3,NA,NA,NA,1,1,5,3,4,4,3,3,1,1,2,4,1,3,2,2,3,2,2,1,NA,29.323,8.613,5.464,12.041,0,0,7.392,0,9.095,12.077,0,25.791,0,15.743,18.976,26.629,0,3.027,2.29,3.076,2.425,2.452,2.215,2.147,4.894,3.995,3.859,3.608,3.848,3.089,5.247,2.469,5,15,27,28,20,8,7,11,25,12,5,7,6,5,3,2,1,4,4,4,4,4,4,3,2,1,3,2,1,4,4,4,3,3,3,1,3,2,4,4,5,4,4,4,4,2,3,1,1,2,3,3,1,2,2,3,1,4,31,3,7,6,2,1,1988,2,1,6,1,1,10,1,2,1,18,1,1,1,9,6,2,4,7,2019-10-10T18:46:20Z,2019-10-10T18:51:46Z
1014634997,1.55739623508455,1,2,1,1,NA,NA,NA,NA,2,4,1,NA,NA,NA,NA,1,2,NA,NA,2,5,NA,NA,NA,NA,NA,1,NA,NA,3,NA,3,25,10,NA,NA,NA,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,7,5,3,2,1,1,1,1,5,1,NA,NA,NA,4,4,1,1,1,4,1,3,2,2,3,1,2,1,No problems. The questions were clear.,82.952,12.104,9.6,23.511,0,0,35.689,14.75,0,24.81,0,47.716,14.321,33.002,0,37.6,0,8.319,4.767,6.635,5.537,3.726,3.257,5.17,20.063,6.55,6.67,5.417,6.677,8.848,11.203,17.997,26,16,17,7,12,28,13,6,5,23,1,2,8,4,2,1,3,4,4,4,4,4,4,1,3,2,1,2,3,4,4,4,2,1,1,4,4,4,2,4,2,2,1,2,3,1,3,2,4,4,4,3,1,2,1,3,2,4,57,6,4,6,2,1,1962,1,1,6,1,1,11,3,3,1,18,1,3,1,9,6,2,4,7,2019-10-10T18:40:52Z,2019-10-10T18:51:46Z
1014606755,1.8242179535692,1,2,2,2,NA,NA,NA,1,NA,2,3,NA,NA,2,1,2,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,72,10,NA,NA,NA,1,4,1,5,5,4,NA,NA,NA,5,5,5,NA,NA,NA,5,4,7,NA,NA,NA,3,5,3,1,3,2,3,2,3,NA,NA,NA,4,4,1,1,2,3,1,6,2,4,3,6,2,1,no,113.718,15.392,16.375,37.817,0,0,46.069,0,25.85,0,29.605,31.915,26.873,80.087,0,64.998,0,6.922,5.225,4.116,6.944,4.272,7.203,8.273,30.922,26.703,20.417,12.815,9.213,14.371,13.183,7.311,7,11,28,12,4,10,24,16,6,17,8,6,3,2,1,3,2,4,4,4,4,4,4,3,2,1,4,4,4,1,2,3,3,3,3,3,2,1,3,4,1,2,1,3,2,2,3,1,4,4,4,1,2,3,2,1,4,3,64,6,4,1,2,2,1955,1,2,1,1,5,4,1,2,1,45,1,3,1,1,1,1,1,1,2019-10-10T18:35:48Z,2019-10-10T18:51:49Z
1014437151,0.96596917955841,1,1,2,2,1,1,NA,NA,NA,1,NA,NA,1,1,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,14,10,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,5,5,5,NA,NA,NA,5,5,5,NA,NA,NA,4,1,4,1,1,1,1,1,2,4,4,4,NA,NA,NA,NA,2,4,1,4,2,2,3,NA,2,1,One of the questions went away for some reason when I checked an email for work; not sure what happened,91.819,5.552,5.023,9.055,0,8.949,0,0,25.812,0,12.398,44.111,15.959,30.693,107.159,0,0,6.311,5.244,3.521,3.081,2.037,3.595,8.374,9.979,7.84,5.891,7.859,30.187,11.529,3.984,32.385,17,27,9,6,16,20,11,1,2,10,5,8,2,3,3,2,1,4,4,4,2,1,3,4,4,4,4,4,4,1,3,2,3,3,3,3,1,2,1,1,2,5,2,3,1,2,1,3,2,1,3,3,1,2,5,5,5,5,34,3,4,7,2,1,1985,2,1,6,1,1,11,3,3,7,13,2,1,1,10,6,2,4,7,2019-10-10T18:40:39Z,2019-10-10T18:51:56Z
1014337653,0.793309161545009,1,2,2,2,NA,NA,NA,1,NA,1,3,2,NA,NA,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,1,NA,NA,2,NA,NA,1,39,10,NA,NA,NA,1,1,1,5,4,5,NA,NA,NA,5,5,5,NA,NA,NA,1,4,5,NA,NA,NA,2,1,1,1,1,1,1,1,1,4,4,4,NA,NA,NA,NA,1,4,1,2,1,4,3,5,2,1,There were no problems with any aspects of this survey that was confusing.,144.385,16.104,9.229,19.12,0,0,60.125,0,19.773,0,92.259,39.506,15.749,42.608,51.479,0,0,7.252,4.028,2.664,3.883,3.541,3.114,4.924,20.086,10.975,7.68,18.369,15.773,12.316,15.41,35.087,7,22,28,6,25,4,8,18,11,12,4,1,3,5,1,3,2,4,4,4,4,4,4,2,3,1,4,4,4,3,2,1,3,3,3,3,1,2,3,5,5,2,1,3,2,3,1,2,3,2,1,1,2,3,5,5,5,5,74,7,5,2,2,2,1945,2,2,2,3,5,4,1,1,1,45,1,2,1,1,5,2,2,2,2019-10-10T18:37:31Z,2019-10-10T18:52:05Z
1014582663,1.00051747537732,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,5,3,NA,NA,NA,NA,3,NA,1,2,NA,NA,NA,NA,NA,1,3,3,1,5,74,5,5,7,2,NA,NA,NA,NA,NA,NA,2,4,2,1,1,5,NA,NA,NA,5,7,2,NA,NA,NA,4,3,3,1,2,3,2,1,2,NA,NA,NA,4,1,2,2,3,2,1,4,2,4,4,2,2,1,"not confusing but I probably got most of the answers wrong and I cannot blame it on being old, just a bad listener in high school",130.03,19.87,12.595,0,49.801,40.45,0,0,37.703,0,46.123,47.228,46.61,55.306,0,50.461,0,9.804,4.106,2.771,5.058,9.985,5.759,7.155,30.291,25.433,12.051,13.829,25.311,13.553,11.42,94.816,15,26,18,10,9,24,25,28,17,27,4,3,4,7,4,4,4,2,1,3,2,3,1,4,4,4,4,4,4,1,3,2,3,3,3,3,2,1,3,1,3,5,3,2,1,3,2,1,4,4,4,2,1,3,1,4,3,2,64,6,4,2,2,1,1955,2,1,2,4,4,3,1,2,2,4,1,3,3,2,4,2,2,1,2019-10-10T18:33:49Z,2019-10-10T18:52:09Z
1014634229,1.30574045114423,2,2,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,4,4,NA,NA,4,4,1,3,NA,NA,2,NA,NA,NA,NA,NA,1,NA,50,10,5,5,5,NA,NA,NA,5,7,5,NA,NA,NA,NA,NA,NA,2,1,2,5,1,1,NA,NA,NA,4,4,1,NA,NA,NA,1,2,3,1,1,3,1,1,1,1,1,1,1,3,2,4,3,2,2,1,NA,117.181,39.527,7.821,0,38.045,0,87.847,59.98,0,0,33.05,51.123,0,72.941,61.785,37.745,0,3.597,2.852,3.578,3.004,5.224,5.041,4.591,13.884,8.354,8.824,7.037,12.015,7.115,9.187,4.876,10,16,27,11,12,17,21,18,2,15,8,2,5,8,4,4,4,1,2,3,4,4,4,1,2,3,4,4,4,1,3,2,2,1,1,4,4,4,4,4,2,3,4,4,4,2,1,3,1,3,2,2,1,3,1,3,2,4,63,6,1,4,2,1,1956,2,1,4,1,1,97,2,7,2,42,1,5,1,1,4,1,1,1,2019-10-10T18:36:53Z,2019-10-10T18:52:14Z
1014624433,2.67719345031496,2,2,1,1,NA,NA,NA,1,NA,NA,NA,NA,5,5,2,NA,NA,NA,NA,NA,1,NA,1,NA,NA,5,2,NA,1,NA,NA,5,51,5,4,7,5,NA,NA,NA,7,7,5,NA,NA,NA,NA,NA,NA,7,2,1,NA,NA,NA,7,7,2,NA,NA,NA,5,5,5,5,5,5,2,5,5,5,5,5,5,4,2,1,3,2,5,5,6,2,1,The questions were tough to answer because I'm not well informed.,456.96,13.407,13.503,0,31.74,0,56.297,93.613,0,37.483,0,0,33.98,409.964,123.409,38.837,9.765,13.881,4.872,7.813,32.612,7.928,6.251,24.646,31.167,16.154,6.836,10.858,16.104,21.465,12.796,60.702,19,25,4,17,11,23,10,28,22,9,6,7,6,8,4,4,4,3,1,2,4,4,4,3,1,2,1,2,3,4,4,4,1,2,1,4,4,4,1,2,3,5,1,2,3,4,4,4,1,2,3,3,1,2,3,2,1,4,58,6,4,1,2,1,1961,2,1,1,1,6,2,3,4,7,6,2,6,2,11,6,2,2,1,2019-10-10T18:14:43Z,2019-10-10T18:52:34Z
1014635853,0.421509750960274,2,2,1,2,NA,5,NA,NA,5,NA,NA,NA,NA,NA,5,NA,5,NA,5,5,5,NA,5,NA,NA,NA,NA,5,NA,5,NA,NA,27,3,7,7,7,NA,NA,NA,7,7,7,NA,NA,NA,NA,NA,NA,7,7,7,7,7,7,NA,NA,NA,5,5,5,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,2,1,6,5,5,6,6,2,1,No,20.132,4.554,6.012,0,11.544,0,106.995,6.383,0,0,7.628,7.561,0,26.288,7.749,11.83,0,8.406,2.164,2.552,3.254,4.19,4.356,5.986,24.521,2.827,1.792,1.62,1.472,4.068,10.951,8.224,26,19,17,11,13,2,16,24,5,15,6,8,6,8,4,4,4,1,3,2,4,4,4,3,2,1,4,4,4,1,2,3,1,2,1,4,4,4,4,2,5,1,4,4,4,2,3,1,3,1,2,3,2,1,3,2,4,1,44,4,4,1,2,1,1975,2,1,1,5,1,1,5,8,7,22,3,6,7,11,7,1,1,6,2019-10-10T18:44:36Z,2019-10-10T18:52:36Z
1014412099,0.547946763853736,1,2,1,1,NA,1,NA,NA,NA,NA,2,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,2,1,NA,1,33,10,NA,NA,NA,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,NA,NA,NA,NA,1,4,1,2,2,4,3,1,2,1,I would like to know the results of this survey. I worked in the State House for many years and a political Science major. Very interested in Politics.,107.615,17.3,9.223,24.374,0,0,32.533,18.751,0,54.43,0,36.369,20.913,34.283,70.751,0,0,12.928,4.504,14.033,3.686,4.609,4.547,4.959,11.902,9.47,7.469,10.295,6.595,5.382,16.458,81.234,25,2,26,21,28,7,19,10,11,23,3,1,2,6,1,3,2,4,4,4,4,4,4,1,3,2,1,3,2,4,4,4,1,1,2,4,4,4,4,2,5,5,2,3,1,3,1,2,3,2,1,2,3,1,5,5,5,5,63,6,6,5,2,2,1956,2,2,5,4,2,97,3,4,4,39,1,1,1,10,6,2,4,7,2019-10-10T18:35:37Z,2019-10-10T18:52:46Z
1014635837,0.759905842798569,1,1,2,1,NA,1,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,2,NA,NA,2,NA,NA,NA,3,1,NA,1,NA,NA,NA,NA,70,9,NA,NA,NA,1,4,1,NA,NA,NA,1,1,2,5,5,5,NA,NA,NA,NA,NA,NA,1,2,2,3,1,3,1,1,1,NA,NA,NA,3,3,4,5,3,1,1,2,4,1,3,2,2,3,1,2,1,None,48.873,9.349,4.992,18.11,0,15.036,0,0,10.82,15.262,0,32.599,9.732,0,30.488,28.16,0,2.57,1.845,1.743,1.935,2.014,2.373,4.108,6.76,15.948,4.723,4.574,18.982,6.226,10.887,5.279,24,22,9,21,8,5,17,14,12,2,2,4,2,1,2,1,3,4,4,4,2,1,3,4,4,4,2,1,3,4,4,4,3,3,3,3,2,1,1,4,1,2,3,2,1,2,1,3,3,2,1,4,4,4,4,1,2,3,28,3,6,6,2,1,1991,2,1,6,5,2,2,1,1,1,26,3,2,1,10,6,2,4,7,2019-10-10T18:44:34Z,2019-10-10T18:52:50Z
1012693175,1.00493803129223,2,1,1,2,1,NA,NA,NA,3,3,NA,NA,4,NA,4,4,4,NA,NA,NA,NA,NA,3,NA,4,NA,NA,3,NA,NA,NA,NA,72,9,4,2,2,NA,NA,NA,NA,NA,NA,4,4,4,NA,NA,NA,5,5,5,5,5,5,NA,NA,NA,3,4,4,4,3,5,3,4,4,NA,NA,NA,4,4,4,4,2,2,1,4,2,4,4,5,2,1,NA,54.91,4.11,2.189,0,3.605,3.61,0,6.787,0,0,15.407,6.938,20.601,4.214,0,10.784,0,6.273,3.637,2.465,2.722,2.386,4.347,3.547,8.139,10.335,4.508,10.862,15.879,10.216,16.97,2.848,11,6,13,5,9,12,21,1,19,24,4,2,4,8,4,4,4,3,2,1,3,2,1,4,4,4,4,4,4,1,3,2,1,1,2,4,4,4,3,1,1,1,3,2,1,3,1,2,4,4,4,2,1,3,1,3,4,2,66,7,4,2,2,1,1953,2,1,2,4,5,3,2,6,2,40,1,3,1,11,4,1,3,2,2019-10-10T18:46:35Z,2019-10-10T18:52:52Z
1014635683,0.883550570892818,2,1,2,2,NA,3,NA,NA,5,2,3,1,1,NA,NA,2,NA,NA,NA,5,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,1,NA,74,5,7,7,7,NA,NA,NA,NA,NA,NA,2,1,2,7,4,4,NA,NA,NA,5,5,1,NA,NA,NA,2,2,5,5,2,2,1,2,3,NA,NA,NA,1,5,1,1,4,1,1,1,2,4,6,5,2,1,NA,67.274,1.964,10.038,0,16.185,14.762,0,0,15.796,0,25.252,17.998,22.006,31.148,0,30.397,0,9.195,2.502,2.224,3.014,3.023,3.973,15.117,23.972,17.669,11.823,5.904,5.793,7.705,11.987,1.389,12,21,27,8,16,6,7,5,2,9,7,4,5,3,4,4,4,1,2,3,3,2,1,4,4,4,4,4,4,2,1,3,3,3,3,3,2,1,3,5,4,1,2,3,1,1,2,3,4,4,4,3,1,2,2,1,3,4,26,3,2,6,2,1,1993,2,1,6,5,1,5,2,6,2,17,1,4,2,11,5,2,4,6,2019-10-10T18:43:39Z,2019-10-10T18:53:11Z
1014635021,0.67529997749782,2,1,2,1,NA,NA,NA,4,NA,NA,NA,4,NA,NA,3,4,NA,NA,3,NA,4,NA,NA,4,NA,NA,NA,NA,3,NA,2,4,94,10,4,4,5,NA,NA,NA,NA,NA,NA,5,4,5,4,4,5,NA,NA,NA,NA,NA,NA,5,4,5,4,3,4,3,3,4,NA,NA,NA,4,4,4,4,3,4,4,2,1,1,NA,NA,4,NA,3,1,2,very good,60.942,63.817,3.303,0,9.245,6.466,0,0,13.341,6.904,0,14.717,3.476,0,7.766,8.722,3.081,3.877,2.419,2.906,2.154,12.456,21.814,2.155,17.481,30.569,30.48,30.745,21.65,4.927,3.43,7.167,8,4,15,11,12,17,20,25,28,27,3,3,4,7,4,4,4,3,2,1,3,2,1,4,4,4,2,1,3,4,4,4,3,3,3,3,2,1,5,3,4,5,3,1,2,3,2,1,2,3,1,4,4,4,1,2,4,3,34,3,1,5,1,1,1985,2,1,5,1,1,13,1,2,2,12,1,2,1,2,2,1,1,1,2019-10-10T18:41:02Z,2019-10-10T18:53:12Z
1014303283,0.677490153093716,2,1,2,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,3,NA,5,50,10,5,5,5,NA,NA,NA,NA,NA,NA,1,1,1,5,5,5,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,1,1,1,1,4,4,4,4,4,1,1,2,4,1,2,2,4,3,2,2,1,NA,112.397,17.094,13.884,0,43.442,30.452,0,0,29.362,25.981,0,0,18.666,49.713,64.648,72.457,0,14.171,5.448,3.41,7.957,9.103,6.118,6.918,17.331,19.965,18.882,6.555,10.518,12.69,11.732,4.858,22,26,8,9,24,14,17,7,28,19,7,7,4,7,4,4,4,3,2,1,1,3,2,4,4,4,1,3,2,4,4,4,3,3,3,1,2,3,1,2,3,5,1,2,3,4,4,4,3,1,2,1,2,3,3,1,2,4,74,7,6,4,2,1,1945,2,1,4,3,5,4,1,1,1,48,1,2,1,10,6,2,4,7,2019-10-10T18:36:51Z,2019-10-10T18:53:14Z
